FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
0,"6,408,405",1,2,1,"263,362","8,363,433","3,306,075","2,449,236",2,2,1,2,1,"1,955,631","22,126","8,071,248",1,2,1,1,1,2,"148,808","154,909","1,725,179","8,428,992",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,735,581","1,304,086","0,7327082","0,3065689",2,1,"247,773","1,746,067","1,867,951","0,000128152",1,1,1,Normal
0,"640,448",1,2,1,"263,362","8,363,433","3,308,383","2,449,236",2,2,1,2,1,"1,955,631","22,126","807,285",1,2,1,1,1,2,"148,808","154,909","1,725,179","8,429,761",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,735,581","1,291,405","0,7327082","0,3065689",2,1,"247,773","1,746,067","1,867,951","0,000128152",1,1,1,Normal
0,"6,398,592",1,2,1,"263,362","8,363,433","3,308,383","2,449,236",2,2,1,2,1,"1,955,631","2,213,624","8,071,649",1,2,1,1,1,2,"148,808","154,909","1,725,179","8,429,377",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,735,581","1,291,405","0,7327082","0,3065689",2,1,"247,773","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,393,882",1,2,1,"263,362","8,363,433","3,308,383","245,103",2,2,1,2,1,"1,955,631","2,213,624","807,285",1,2,1,1,1,2,"148,808","154,909","1,726,332","8,430,146",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,735,581","1,292,174","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,386,816",1,2,1,"263,362","8,363,433","3,308,383","245,103",2,2,1,2,1,"1,958,832","2,213,624","8,072,049",1,2,1,1,1,2,"148,808","154,909","1,728,126","8,427,839",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,735,581","1,301,652","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,384,069",1,2,1,"263,362","8,364,715","3,308,383","245,103",2,2,1,2,1,"1,958,832","2,211,959","8,072,049",1,2,1,1,1,2,"148,808","154,909","1,729,023","8,427,454",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,301,652","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,376,611",1,2,1,"263,362","8,366,636","3,308,383","245,103",2,2,1,2,1,"1,958,832","2,211,959","8,071,649",1,2,1,1,1,2,"148,808","154,909","1,729,023","8,428,223",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","129,243","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,367,975",1,2,1,"263,362","8,366,636","3,308,383","2,451,799",2,2,1,2,1,"1,958,832","2,211,447","807,285",1,2,1,1,1,2,"148,808","1,550,372","1,729,023","8,435,145",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,291,789","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,369,152",1,2,1,"263,362","8,366,636","3,308,383","2,451,799",2,2,1,2,1,"1,958,832","221,055","807,285",1,2,1,1,1,2,"148,808","1,551,397","1,729,023","8,435,914",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,293,198","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,871,155","0,000128152",1,1,1,Normal
0,"6,362,479",1,2,1,"263,362","8,366,636","3,308,383","2,451,799",2,2,1,2,1,"1,958,192","2,209,909","807,285",1,2,1,1,1,2,"148,808","1,551,397","1,727,485","8,437,067",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,310,491","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,872,437","0,000128152",1,1,1,Normal
0,"6,356,592",1,2,1,"263,362","8,366,636","3,308,383","2,451,799",2,2,1,2,1,"1,957,872","2,209,909","8,076,055",1,2,1,1,1,2,"148,808","1,551,397","1,725,691","8,437,067",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,310,747","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,872,437","0,000128152",1,1,1,Normal
0,30,1,2,1,"263,362","8,366,636","3,308,383","2,451,799",2,2,1,2,1,"1,957,872","2,209,909","8,073,251",1,2,1,1,1,2,"148,808","1,551,397","1,725,691","8,436,683",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,293,198","0,7327082","0,3065689",2,1,"2,480,294","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"263,362","8,366,636","3,306,844","2,451,799",2,2,1,2,1,"1,959,152","2,209,909","8,076,855",1,2,1,1,1,2,"148,808","1,551,397","1,725,691","8,438,605",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,292,174","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,366,636","3,306,844","2,451,799",2,2,1,2,1,"1,959,152","2,209,909","8,073,251",1,2,1,1,1,2,"148,808","1,550,372","1,725,691","8,437,836",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","1,282,951","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,365,676","3,306,844","2,450,646",2,2,1,2,1,"1,958,832","2,211,959","808,006",1,2,1,1,1,2,"148,808","1,550,372","1,728,126","8,438,605",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,503","128,167","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,364,715","3,306,844","2,450,646",2,2,1,2,1,"195,211","2,212,856","8,078,858",1,2,1,1,1,2,"148,808","1,550,372","1,728,126","8,443,604",1,2,1,1,2,"1,446,039","2,636,183","126,506","173,776","128,167","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,364,715","3,306,844","2,450,646",2,2,1,2,1,"1,951,149","221,324","8,080,861",1,2,1,1,1,2,"148,808","1,550,372","1,728,126","8,441,297",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,737,888","1,274,753","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,364,715","3,306,844","2,450,646",2,2,1,2,1,"1,946,667","221,324","8,079,659",1,2,1,1,1,2,"148,808","1,550,372","1,728,126","844,322",1,2,1,1,2,"1,446,039","2,636,183","1,241,989","1,737,888","1,271,423","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,873,238","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,364,715","3,306,844","2,449,364",2,2,1,2,1,"1,943,466","221,324","8,078,057",1,2,1,1,1,2,"148,808","1,550,372","1,728,126","8,446,296",1,2,1,1,2,"1,446,039","2,636,183","1,241,989","1,737,888","1,271,423","0,7327082","0,3065689",2,1,"2,481,415","1,746,067","1,871,635","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,364,715","3,306,844","2,448,595",2,2,1,2,1,"1,942,826","221,324","8,082,463",1,2,1,1,1,2,"148,808","1,550,372","1,726,076","8,443,604",1,2,1,1,2,"1,446,039","2,636,183","1,241,989","1,735,068","128,103","0,7327082","0,3065689",2,1,"2,480,133","1,746,067","1,870,834","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,632,979","8,364,715","3,306,844","2,448,595",2,2,1,2,1,"1,942,826","221,324","808,006",1,2,1,1,1,2,"148,808","1,550,372","1,726,076","8,444,373",1,2,1,1,2,"1,446,039","2,636,183","1,241,989","1,735,068","1,278,724","0,7327082","0,3065689",2,1,"2,479,012","169,801","1,870,834","0,000128152",1,1,1,Attack
0,"6,324,797",1,2,1,"2,632,979","8,364,715","3,306,844","2,452,312",2,2,30,2,1,"1,948,268","2,211,447","8,082,463",1,2,1,1,1,2,"148,808","1,550,372","1,726,076","844,668",1,2,1,1,2,"1,446,039","2,636,183","1,241,989","1,735,068","1,276,803","0,7327082","0,3065689",2,1,"2,479,012","169,801","1,870,834","0,000128152",1,1,1,Attack
0,"6,316,946",1,2,1,"2,632,979","8,364,715","3,306,844","2,452,312",2,2,30,2,1,"1,948,268","2,209,909","8,083,264",1,2,1,1,1,2,"148,808","1,550,372","1,726,076","8,444,373",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,735,965","1,296,913","0,7327082","0,3065689",2,1,"2,479,012","169,801","1,870,834","0,000128152",1,1,1,Attack
0,"6,311,451",1,2,1,"2,632,979","8,364,715","3,308,639","2,452,312",2,2,1,2,1,"1,948,268","2,209,909","8,080,861",1,2,1,1,1,2,"148,808","1,550,372","1,726,076","8,445,527",1,2,1,1,2,"1,446,039","2,636,183","126,506","1,736,478","1,294,095","0,7327082","0,3065689",2,1,"2,479,012","169,801","1,870,834","0,000128152",1,1,1,Normal
0,"6,306,348",1,2,1,"2,634,901","8,364,715","3,308,639","2,450,005",2,2,1,2,1,"1,949,549","2,209,909","8,083,665",1,2,1,1,1,2,"148,808","1,550,372","1,725,179","8,441,297",1,2,1,1,2,"1,446,039","2,634,901","126,506","1,736,478","1,290,509","0,7327082","0,3065689",2,1,"2,479,813","169,801","1,870,834","0,000128152",1,1,1,Normal
0,"6,301,245",1,2,1,"2,635,222","8,364,715","3,308,639","2,449,492",2,2,1,2,1,"1,949,549","2,209,909","8,085,667",1,2,1,1,1,2,"148,808","1,550,372","1,725,179","8,441,297",1,2,1,1,2,"1,446,039","2,634,581","126,506","1,735,196","1,282,823","0,7327082","0,3065689",2,1,"2,479,813","169,801","1,870,834","0,000128152",1,1,1,Normal
0,"6,298,105",1,2,1,"2,635,222","8,364,715","3,308,639","2,449,492",2,2,1,2,1,"1,949,549","2,209,909","8,089,272",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,439,374",1,2,1,1,2,"1,446,039","2,634,581","126,506","1,734,043","1,272,704","0,7327082","0,3065689",2,1,"2,479,813","169,801","1,870,834","0,000128152",1,1,1,Normal
0,"6,295,357",1,2,1,"2,635,222","8,364,715","3,308,639","2,449,492",2,2,1,2,1,"1,949,549","2,211,318","8,086,469",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,440,912",1,2,1,1,2,"1,445,014","2,634,581","126,506","1,734,299","1,270,911","0,7327082","0,3065689",2,1,"2,479,813","169,801","1,869,232","0,000128152",1,1,1,Normal
0,"6,288,684",1,2,1,"2,635,222","8,364,715","3,308,639","2,449,492",2,2,1,2,1,"1,949,549","22,126","8,085,267",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,441,682",1,2,1,1,2,"1,443,476","2,634,581","126,506","1,735,196","1,278,084","0,7327082","0,3065689",2,1,"247,773","169,801","1,869,232","0,000128152",1,1,1,Normal
0,"6,283,974",1,2,1,"2,634,581","8,364,715","3,308,639","2,449,108",2,2,1,2,1,"195,435","2,214,906","8,079,258",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,437,836",1,2,1,1,2,"1,443,476","2,634,581","126,506","1,735,196","129,845","0,7327082","0,3065689",2,1,"247,773","169,801","1,869,232","0,000128152",1,1,1,Normal
0,"6,280,834",1,2,1,"2,634,261","8,364,715","3,308,639","2,449,108",2,2,1,2,1,"1,957,232","2,214,906","8,081,262",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,439,374",1,2,1,1,2,"1,443,476","2,634,581","126,506","1,733,274","1,296,273","0,7323241","0,3065689",2,1,"247,773","1,649,953","1,869,232","0,000128152",1,1,1,Normal
0,"6,280,834",1,2,1,"2,634,261","8,364,715","3,308,639","2,449,108",2,2,1,2,1,"1,957,232","2,214,906","8,081,262",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,439,374",1,2,1,1,2,"1,443,476","2,634,581","126,506","1,733,274","1,296,273","0,7323241","0,3065689",2,1,"247,773","1,649,953","1,869,232","0,000128152",1,1,1,Normal
0,"6,279,656",1,2,1,"2,634,261","8,364,715","3,307,357","2,449,108",2,2,1,2,1,"1,957,232","2,214,906","8,081,662",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,439,759",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,733,017","1,297,169","0,7323241","0,3065689",2,1,"247,773","1,649,953","1,869,232","0,000128152",1,1,1,Normal
0,"6,275,731",1,2,1,"2,633,299","8,364,715","3,307,357","2,449,108",2,2,1,2,1,"1,950,509","2,214,906","8,078,858",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,439,374",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,733,017","1,290,637","0,7309157","0,3065689",2,1,"247,773","1,649,953","1,870,033","0,000128152",1,1,1,Normal
0,"6,266,703",1,2,1,"2,633,299","8,364,715","3,307,357","245,244",2,2,1,2,1,"1,949,869","2,214,906","8,079,258",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,433,607",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,733,017","1,290,252","0,7309157","0,3065689",2,1,"2,479,492","1,778,105","1,870,995","0,000128152",1,1,1,Normal
0,"6,265,132",1,2,1,"2,633,299","8,364,715","3,307,357","245,244",2,2,1,2,1,"195,307","2,214,906","8,075,654",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,438,605",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,733,914","1,284,873","0,7309157","0,3065689",2,1,"2,480,774","1,778,105","1,870,995","0,000128152",1,1,1,Normal
0,"625,689",1,2,1,"2,633,299","8,364,715","3,307,357","245,244",2,2,1,2,1,"1,960,753","2,216,058","8,076,855",1,2,1,1,1,2,"148,808","1,550,372","1,724,922","8,435,145",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,734,043","1,282,183","0,7309157","0,3065689",2,1,"2,480,774","1,778,105","1,872,437","0,000128152",1,1,1,Normal
0,"6,249,432",1,2,1,"2,633,299","8,364,715","3,307,357","245,244",2,2,1,2,1,"1,962,033","2,217,083","8,073,251",1,2,1,1,1,2,"148,808","1,550,372","1,728,382","8,435,145",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,735,581","1,288,587","0,7309157","0,3065689",2,1,"2,480,774","1,778,105","1,872,757","0,000128152",1,1,1,Normal
0,"6,236,478",1,2,1,"2,633,299","8,364,715","3,307,357","2,451,286",2,2,1,2,1,"1,962,033","2,217,083","8,073,251",1,2,1,1,1,2,"148,808","1,550,372","1,730,945","8,439,374",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,735,581","1,286,282","0,7309157","0,3065689",2,1,"2,481,415","1,778,105","1,872,917","0,000128152",1,1,1,Normal
0,"6,229,413",1,2,1,"2,633,299","8,364,715","3,307,357","2,451,286",2,2,1,2,1,"1,962,033","2,214,777","8,074,052",1,2,1,1,1,2,"148,808","1,550,372","1,730,945","8,437,452",1,2,1,1,2,"1,445,014","2,636,824","126,506","1,735,581","129,512","0,7309157","0,3065689",2,1,"2,481,896","1,778,105","1,874,519","0,000128152",1,1,1,Normal
0,"6,218,029",1,2,1,"2,633,299","8,364,715","3,307,357","2,451,286",2,2,1,2,1,"1,956,271","2,214,265","8,072,049",1,2,1,1,1,2,"148,808","1,550,372","1,730,945","8,439,759",1,2,1,1,2,"1,445,014","2,636,824","1,253,525","1,739,682","1,305,367","0,7309157","0,3065689",2,1,"2,483,818","1,778,105","1,874,519","0,000128152",1,1,1,Normal
0,"6,213,319",1,2,1,"2,633,299","8,364,715","3,307,357","2,449,236",2,2,1,2,1,"1,954,671","221,324","8,073,651",1,2,1,1,1,2,"148,808","1,550,372","1,730,945","8,440,528",1,2,1,1,2,"1,445,014","2,636,824","1,253,525","1,740,067","1,311,643","0,7316839","0,3065689",2,1,"2,483,818","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,209,001",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,951,469","2,212,215","8,076,855",1,2,1,1,1,2,"148,808","1,550,372","1,730,945","8,441,297",1,2,1,1,2,"1,445,014","2,636,824","1,253,525","1,740,836","1,312,284","0,7325801","0,3063127",2,1,"2,483,818","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,203,898",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,951,469","2,212,215","8,076,855",1,2,1,1,1,2,"148,808","1,550,372","1,730,945","8,441,682",1,2,1,1,2,"1,445,014","2,636,824","1,253,525","1,740,964","1,312,284","0,7325801","0,3048394",2,1,"2,483,818","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,205,469",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,951,469","2,212,215","8,078,858",1,2,1,1,1,2,"148,808","1,550,884","1,732,227","8,444,373",1,2,1,1,2,"1,445,014","2,636,824","1,253,525","1,740,964","1,304,214","0,7325801","0,3065048",2,1,"2,483,818","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,199,973",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","8,076,055",1,2,1,1,1,2,"148,808","1,550,884","1,732,868","8,443,604",1,2,1,1,2,"1,447,321","2,636,824","1,268,905","1,740,964","1,301,652","0,7325801","0,3065048",2,1,"2,483,818","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"619,801",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","8,076,855",1,2,1,1,1,2,"148,808","1,550,884","1,732,868","8,448,218",1,2,1,1,2,"1,447,321","2,636,504","1,268,905","1,740,964","1,307,288","0,7316839","0,3065048",2,1,"2,484,619","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,201,936",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","8,073,251",1,2,1,1,1,2,"148,808","1,550,884","1,730,945","8,448,603",1,2,1,1,2,"1,447,321","2,636,183","1,268,905","1,739,554","1,306,136","0,7307877","0,3045831",2,1,"2,484,619","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,196,048",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","8,070,046",1,2,1,1,1,2,"148,808","1,550,884","1,728,382","845,091",1,2,1,1,2,"1,447,321","2,634,901","1,268,905","1,738,785","1,301,012","0,7307877","0,3045831",2,1,"2,484,619","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"619,173",1,2,1,"2,633,299","8,364,715","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","8,075,253",1,2,1,1,1,2,"148,808","1,550,884","1,728,382","8,451,295",1,2,1,1,2,"1,446,296","2,634,901","1,268,905","17,384","1,289,484","0,7307877","0,3045831",2,1,"2,482,536","1,778,105","1,875,641","0,000128152",1,1,1,Normal
0,"6,184,664",1,2,1,"2,633,299","8,366,636","3,307,357","2,448,851",2,2,1,2,1,"1,951,469","2,212,215","8,075,253",1,2,1,1,1,2,"148,808","1,553,192","1,728,382","845,514",1,2,1,1,2,"1,446,296","2,634,901","1,268,905","1,737,888","1,273,345","0,7307877","0,3059924",2,1,"2,482,376","1,778,105","1,874,039","0,000128152",1,1,1,Normal
0,"6,180,347",1,2,1,"2,633,299","8,366,636","3,307,357","2,448,851",2,2,1,2,1,"1,951,469","2,212,215","8,076,855",1,2,1,1,1,2,"148,808","1,553,192","1,728,382","8,457,062",1,2,1,1,2,"1,446,296","2,634,901","1,268,905","1,737,888","1,280,902","0,7307877","0,3061205",2,1,"2,482,376","1,778,105","1,873,718","0,000128152",1,1,1,Normal
0,"6,172,496",1,2,1,"2,633,299","8,366,636","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","807,285",1,2,1,1,1,2,"148,808","1,553,192","172,505","8,457,831",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","1,737,119","1,297,938","0,7307877","0,3066329",2,1,"2,482,376","1,778,105","1,873,718","0,000128152",1,1,1,Normal
0,"6,170,533",1,2,1,"2,633,299","8,365,676","3,307,357","2,448,851",2,2,1,2,1,"1,955,631","2,212,215","8,076,055",1,2,1,1,1,2,"148,808","1,550,115","1,724,922","8,457,062",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","173,635","1,293,455","0,7307877","0,3066329",2,1,"2,482,376","1,778,105","1,873,238","0,000128152",1,1,1,Normal
0,"6,162,683",1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,435","2,212,215","8,076,055",1,2,1,1,1,2,"148,808","1,550,115","1,724,922","8,455,909",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","173,635","1,291,277","0,7307877","0,3066329",2,1,"2,482,376","1,778,105","1,873,238","0,000128152",1,1,1,Normal
0,"6,151,299",1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,077,256",1,2,1,1,1,2,"148,808","1,550,115","1,725,819","8,457,831",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","1,736,862","1,291,277","0,7307877","0,3066329",2,1,"2,482,376","1,778,105","1,873,238","0,000128152",1,1,1,Normal
0,"6,139,524",1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,076,855",1,2,1,1,1,2,"148,808","1,550,115","1,725,819","8,456,678",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","1,275,522","0,7307877","0,3066329",2,1,"2,482,376","1,778,105","1,873,238","0,000128152",1,1,1,Normal
0,"6,132,066",1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,077,256",1,2,1,1,1,2,"148,808","1,550,115","1,725,819","8,452,833",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","1,271,039","0,732068","0,3066329",2,1,"2,482,376","1,778,105","1,873,238","0,000128152",1,1,1,Normal
0,"612,343",1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,082,062",1,2,1,1,1,2,"148,808","1,550,115","1,725,819","8,452,833",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","1,278,596","0,732068","0,3066329",2,1,"2,481,896","1,778,105","1,871,315","0,000128152",1,1,1,Normal
0,30,1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,083,264",1,2,1,1,1,2,"148,808","1,550,115","1,725,563","845,091",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","128,167","0,7323241","0,3066329",2,1,"2,481,415","1,730,048","1,871,315","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,084,466",1,2,1,1,1,2,"148,808","1,550,115","1,724,282","8,453,217",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","1,283,848","0,7323241","0,3066329",2,1,"2,481,415","1,730,048","1,871,315","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,089,272",1,2,1,1,1,2,"148,808","1,550,115","1,724,282","8,452,833",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","129,243","0,7323241","0,3066329",2,1,"2,481,415","1,730,048","1,871,635","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,212,215","8,092,076",1,2,1,1,1,2,"148,808","1,550,115","1,724,282","8,454,371",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","129,243","0,7323241","0,3066329",2,1,"2,481,415","1,730,048","1,872,757","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,633,299","8,362,792","3,307,357","2,448,851",2,2,1,2,1,"195,243","2,213,624","8,095,681",1,2,1,1,1,2,"148,808","1,550,115","1,724,282","8,455,909",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","129,243","0,7323241","0,3066329",2,1,"2,481,415","1,730,048","1,872,757","0,000128152",1,1,1,Attack
0,30,1,2,1,"2,633,299","8,362,792","3,307,357","2,448,082",2,2,1,2,1,"195,243","2,213,624","8,097,283",1,2,1,1,1,2,"148,808","1,550,115","1,724,282","8,456,678",1,2,1,1,2,"1,446,296","2,634,901","1,253,525","17,384","129,243","0,7323241","0,3066329",2,1,"2,481,415","1,730,048","1,872,757","0,000128152",1,1,1,Attack
